source,public_time,content,topic,url
百家号,2021-01-04,肖战获知名作家点名认可，并道出内娱去年局势环境。1月3日，知名作家媒体人沈宇松老师对肖战电视剧大赏断层第一进行了长文点名认可，道出了2020年肖战为何遭受到的不公。沈老师说到：阳光温暖干净就是肖战的代名词，面对如此庞大的粉丝集体，很多人开始打了主意，想要取而代之，导致肖战沉寂的长达数月里，内娱没有一个新人出现。更是指出了，就连《琉璃》爆红的成毅后面也没有了火起来，强拆CP导致路人缘丧失。可以说，沈老师简直把很多观众的心声全部说了出来，肖战在过去的2020年遭受到的一切，对他来说的确是非常不公平，他做错了什么？没有人能说出个条框来，其实他根本就没有错，只是内娱竞争环境导致，所谓的227根本就没有表面上的那么简单，肖战到底触碰了谁家的奶酪，了解饭圈的小伙伴其实心知肚明。可想而知，沈老师这一文章，可以说必定会引起热议，因为他讲述了事实，但是有些群体就是不太愿意承认罢了。其实，沈老师讲的都是用数据在说话，回顾一下电视剧大赏，肖战疾冲断层第一，成毅的司凤排名也没有靠前。和他那句“内娱真的没有一个新人出现”的确吻合。幸运的是，肖战和小飞侠们满满的走过来了，星光红海震撼各大媒体和观众，跨年舞台最耀眼的存在。随着《奇妙之城》的官宣，肖战的新年资源开始了全新的模式，他的复苏之路已经回归正轨。用沈老师的最后一句话，当作文章的结尾：愿他千帆历尽，归来仍是少年。对此，大家对于沈老师对肖战的评价认可，怎么看呢？欢迎评论区留下心中的答案。（文章原创，禁止抄袭）,"肖战获知名作家点名认可,并道出内娱去年局势环境",https://baijiahao.baidu.com/s?id=1687907870071518192&wfr=spider&for=pc
百家号,2021-01-04,美国网站“TCCandler”在每年的年底都会整一个“全球百大帅哥”排行榜，在今年12月28日，该网站又公布了今年的百位全球帅哥，划重点“全球”。虽然不知道权威性如何，不过该网的热度还是很高的，当然一定要区分下只有5w左右关注的野鸡机构TOPBEAUTYWORLD。TCCandler网站不过由于评选出来的人物基本都有着大量粉丝，对于自己的“爱豆”被排后，很多时候也会攻击该网站，这种事情看来全世界都一样。今天，我们来看看排名前10的帅哥，男的找找差距，女的提高下择偶标准。如果看到该文章的你发现自己的“爱豆”不在列，还请找TCCandler网站，跟本文作者无关^_^。惯例按倒序来2020全球帅哥第10名：PaingTakhon10缅甸男模PaingTakhon，被封为“亚洲水行侠”，身高188cm，24岁。颜值超高身材完美，其个人的Instagram（类似微博）已经坐拥80w粉丝。其实他爆红的原因还是因为他撞脸男模金秀贤，看着还是有点像的，另外就是他完美的身材了，加上性感的刺青，人气也是暴增。2020全球帅哥第9名：TimothéeChalamet9提摩西柴勒梅德（TimothéeChalamet），法裔美国男演员，24岁。出演男同志电影《以你的名字呼唤我》、《她们》、《雨天纽约》等迅速红爆全球，清纯可爱的长相，加上招牌浪漫卷发，成为许多女生的理想情人。2020全球帅哥第8名：JasonMomoa8杰森摩莫亚（JasonMomoa），因为主演《水行侠》获得高人气。我们看来可能显得粗狂，只能说帅的不一样吧。他浑身散发着一股野性的魅力，加上193cm的身高，还是让他圈粉无数的。2020全球帅哥第7名：肖战7肖战，我们就相当熟悉了，能pk掉这么多的帅哥，跟中国的海量粉丝关系很大。并且他是亚太地区的帅哥冠军，近期出演的《庆余年》、《余生，请多指教》都是不错的电视剧。2020全球帅哥第6名：JasonDerulo6JasonDerulo，美国歌手，31岁。创造过不少的热门歌曲，十分有音乐才华，也是一个搞笑的主，常常在Instagram晒出自己的搞笑照片，获得不少粉丝的喜爱。至于帅气，请不要以我们的角度去看待，存在即合理。2020全球帅哥第5名：HenryCavill5亨利・卡维尔，我们许人应该看过他的电影《超人：钢铁英雄》，很性感的英国男演员，出演的其它几部电影《绅士密令》、《不可能的任务：全面瓦解》等，都大受好评，其受欢迎程度自然名副其实。2020全球帅哥第4名：BTS田征国4田征国，防弹少年团BTS的成员，23岁。帅哥从来都不缺韩国的，这位小鲜肉所在的男团在全球也是十分受欢迎的，从男团内部选几个帅气的人气男星也是能够预料的，加上他不论在舞蹈、歌唱方面都有精湛表现。恩，好像韩国优秀男团唱跳都是不错的，毕竟韩国练习生制还是很残酷的。2020全球帅哥第3名：ChrisHemsworth3克里斯汉斯沃（ChrisHemsworth），很熟悉的面孔吧，出演雷神索尔的他还是为大众所知的，不仅帅气而且角色十分幽默，出演的《雷神》《复仇者联盟》让其粉丝更多名声更旺，可能连你家的小娃娃都非常喜欢。2020全球帅哥第2名：BTS金泰亨2金泰亨，同样是防弹少年团的成员，与田征国不相上下，两人在这个榜单也是前后交替，去年是田征国获得冠军，金泰亨获得第4名，今年通过金泰亨在戏剧偶像剧各方面的突破，获得第2也是没问题了。2020全球帅哥第1名：PewDiePie1PewDiePie（FelixKjellberg），瑞典人，能获得第一自然跟他超高的人气有关，不是一般的高。2019年PewDiePie的YouTube频道达到1亿名订阅者，成为第一个个人频道破亿订阅的YouTuber，从许多游戏实况到各种时事评论及反应，每部影片点击次数都非常惊人。你可能想不到他拥有的八块深邃腹肌，是从啤酒肚锻炼而来。注：YouTube，油管了解？不了解可能有点脱节网络，可以补一补这方面的。好了，看完这个榜单是否对该网站评选帅哥的各个维度有了一定了解，当然就网站来说其排名更多来自民意，也不得不说每一位上榜的人，背后都有着庞大的粉丝群体。作为榜单的看客，我们不能改变什么，但是我相信还是能让我们更多的了解我们所处的这个世界。图片来源于网络，侵删。,"竟有个全球帅哥排行榜,今年肖战仅排第7,了解下这个世界的审美",https://baijiahao.baidu.com/s?id=1687885588050462288&wfr=spider&for=pc
百家号,2021-01-04,跨年晚会中那个全开麦的肖战大家现在想起来是不是还记忆犹新呢，只因为他实在是太优秀了，2021的他也愿意踏着风，踩着梦，继续努力向前。2020年的跨年刚刚过去，全新的一年每个人都有自己全新的目标和方向，肖战也不例外，今年的肖战势不可挡东方卫视的跨年又让他重新启航，在跨年晚会肖战同一时间段出场的流量与其它卫视相比是第一名的成绩。在影视方面肖战同样也得到了CCTV的肯定，不仅新年倒计时为肖战打call而且在新年的第一天也同样放出了肖战的海报并附上了肖战待播的电视剧《余生请多指教》和《斗罗大陆》并发文“恒者远行，厚积薄发”，弄得小编都误以为这两部电视剧都要在央视播出了呢，央视爸爸对肖战也太宠爱了，而且《斗罗》在11月初的时候已经拿到了许可证看来播出也是指日可待了，《王牌部队》已经列入了爱奇艺的播放大名单当中。肖战今年的广告代言也是邀约不断，昨日肖战新年一波营业就因为“不是说大家是我妈的意思”再上热搜榜，肖战在吃自己代言的开小灶时也会特意把自己的相片保留起来，粉丝们也同样做了这样的事情，三餐四季新一年也要和肖战一起好好吃饭哦！还有就是真果粒的新代言肖战简直和他手里的那颗水蜜桃一样的新鲜可口。肖战也加盟《奇妙旅程》一月5日让重庆娃子肖战带你一起领略家长重庆的魅力。肖战今年真的是火力全开啊，新的团队也是很给力给肖战带来了全新的计划和战略，就像工作室的家人给肖战的“土味横幅一样”星星没你亮肖战你最棒新年新气象牛年一定强，小编觉得土是土了点，可这都是大家的心里话，不是吗？有了可靠的家人可靠的粉丝，就算有黑粉诽谤我们也不屑一顾，沉默和好的成绩才是最好回应他们的方式，崭新的一年肖战肯定会一路勇往直前为自己披荆斩棘开辟属于自己的新天地。,"肖战的2021势不可挡火力全开,黑粉们醒醒吧!",https://baijiahao.baidu.com/s?id=1687840961268588734&wfr=spider&for=pc
百家号,2021-01-04,欢迎来到清欢文字，本篇文章主题:肖战用矿泉水瓶当话筒是什么水平？粉丝:很方便，渴了还能喝水，希望大家喜欢。昨天肖战工作室发了肖战的一些日常视频剪辑，因为肖战近日参加了东方卫视的跨年晚会，作为压轴嘉宾他自然要唱歌跳舞，所以就也有唱跳的片段。然后粉丝看的很仔细，就发现视频里肖战练唱跳的时候有手里拿着一瓶水的片段……“笑疯了，怎么用矿泉水瓶当话筒啊”、“拿着矿泉水练歌的战战太可爱了”、“拿着矿泉水练累了练渴了可以就两口”……对此，许多粉丝表示哭笑不得，感慨肖战工作室快给肖战买个麦吧。然后另外比较乐天派的粉丝则表示挺好的，累了渴了还能随时打开喝口水。看得出来舞台下肖战对于工具的要求并不是很高的，但是成效却不会低。只能说每个人成功都是不容易的了，肖战在舞台上唱跳那么出彩，实际上在荧屏之后也曾熬夜练习与排练。肖战是一个极度自律的人，看他参加跨年演唱会的模样和之前参加星光大赏及演员请就位决赛时候的模样，很明显他有减肥，有瘦下来一些。可能是为了唱跳效果，也可能是为了新戏吧。总之，作为一个艺人，肖战是极度自律的。甚至于，穿上了演出服之后都可以随时来几个俯卧撑。能够再次压轴跨年盛典是东方卫视平台对他的看重与信任，同时也是他的机遇。肖战自然会尽全力不辜负每一场舞台机会，把每一次表演都做到尽量完美的。《相爱后动物感伤》、《别再问我什么是迪斯科》、《野子》、《明天会更好》四首歌的表演都很完美。《相爱后动物感伤》的舞台唱跳俱佳，这样的舞台大概是顶流爱豆压轴该给的排面，肖战加盟东方卫视也没有例外，毕竟，各方面也会有意无意的拿来和对面的浙江卫视零点前压轴嘉宾蔡徐坤的舞台PK的。《别再问我什么是迪斯科》就像去年肖战和那英合唱《跟着感觉走》那样的氛围，不过显然也是有所精进的，因为肖战、那英之前合作《恼人的秋风》很受欢迎，所以这一次也安排了同样的风格。《野子》就比较清新了，不过显然也是不输去年的《余年》的。肖战唱《明天会更好》“春风不解风情，吹动少年的心”也是很有感觉，清纯，校园学长风。让人能想起之前在《我们的歌》第一季之后新春特别版中那句清唱“偏偏喜欢你”的感觉，清纯，干净。效果挺好的，努力了，没有被辜负，就挺好的了。期待肖战会和东方卫视有更多优秀的合作了。你怎么看待呢？欢迎品评哦。,"肖战用矿泉水瓶当话筒是什么水平?粉丝:很方便,渴了还能喝口水",https://baijiahao.baidu.com/s?id=1687882452839633559&wfr=spider&for=pc
百家号,2021-01-04,欢迎来到清欢文字，本篇文章主题:肖战用矿泉水瓶当话筒是什么水平？粉丝:很方便，渴了还能喝水，希望大家喜欢。昨天肖战工作室发了肖战的一些日常视频剪辑，因为肖战近日参加了东方卫视的跨年晚会，作为压轴嘉宾他自然要唱歌跳舞，所以就也有唱跳的片段。然后粉丝看的很仔细，就发现视频里肖战练唱跳的时候有手里拿着一瓶水的片段……“笑疯了，怎么用矿泉水瓶当话筒啊”、“拿着矿泉水练歌的战战太可爱了”、“拿着矿泉水练累了练渴了可以就两口”……对此，许多粉丝表示哭笑不得，感慨肖战工作室快给肖战买个麦吧。然后另外比较乐天派的粉丝则表示挺好的，累了渴了还能随时打开喝口水。看得出来舞台下肖战对于工具的要求并不是很高的，但是成效却不会低。只能说每个人成功都是不容易的了，肖战在舞台上唱跳那么出彩，实际上在荧屏之后也曾熬夜练习与排练。肖战是一个极度自律的人，看他参加跨年演唱会的模样和之前参加星光大赏及演员请就位决赛时候的模样，很明显他有减肥，有瘦下来一些。可能是为了唱跳效果，也可能是为了新戏吧。总之，作为一个艺人，肖战是极度自律的。甚至于，穿上了演出服之后都可以随时来几个俯卧撑。能够再次压轴跨年盛典是东方卫视平台对他的看重与信任，同时也是他的机遇。肖战自然会尽全力不辜负每一场舞台机会，把每一次表演都做到尽量完美的。《相爱后动物感伤》、《别再问我什么是迪斯科》、《野子》、《明天会更好》四首歌的表演都很完美。《相爱后动物感伤》的舞台唱跳俱佳，这样的舞台大概是顶流爱豆压轴该给的排面，肖战加盟东方卫视也没有例外，毕竟，各方面也会有意无意的拿来和对面的浙江卫视零点前压轴嘉宾蔡徐坤的舞台PK的。《别再问我什么是迪斯科》就像去年肖战和那英合唱《跟着感觉走》那样的氛围，不过显然也是有所精进的，因为肖战、那英之前合作《恼人的秋风》很受欢迎，所以这一次也安排了同样的风格。《野子》就比较清新了，不过显然也是不输去年的《余年》的。肖战唱《明天会更好》“春风不解风情，吹动少年的心”也是很有感觉，清纯，校园学长风。让人能想起之前在《我们的歌》第一季之后新春特别版中那句清唱“偏偏喜欢你”的感觉，清纯，干净。效果挺好的，努力了，没有被辜负，就挺好的了。期待肖战会和东方卫视有更多优秀的合作了。你怎么看待呢？欢迎品评哦。,"肖战用矿泉水瓶当话筒是什么水平?粉丝:很方便,渴了还能喝口水",https://baijiahao.baidu.com/s?id=1687882452839633559&wfr=spider&for=pc
百家号,2021-01-04,欢迎来到清欢文字，本篇文章主题:虽然芒果还没播《余生》，但是不耽误肖战杨紫被北京台和番茄台轮番看好，希望大家喜欢。杨紫、肖战主演的电视剧《余生，请多指教》虽然一早被湖南卫视买走了上星版权，原本也预计去年播，但是直到现在还没有播出成功。这部剧题材属于青春恋爱小甜剧一部，肖战、杨紫有颜值、有演技、有热度、有流量、有粉丝，所以其实一直是非常被市场看好的。19年那会预计这部剧会是20年爆款，20年没播，依然没有让大家变动它会是下一年爆款剧的认知，因为肖战和杨紫不仅有流量，更重要的是颜值也很搭。都是单身没有结婚，年纪相仿，很有甜剧感觉的。以至于这部剧在超话排行榜上基本上也是前三的位置，仅次于在播剧，一些数据榜单上的待播剧景气指数也是数一数二的热度。前不久星光大赏上主办方安排肖战、杨紫同台合唱《余生，请多指教》同名主题曲，两人一宣传《余生，请多指教》这部剧的热度分分钟就上去了，期待的人很多。要知道一部《狼殿下》作为男二肖战“疾冲”入榜微博电视剧大赏投票人数都能超过一百万，可见肖战的流量和路人盘；再加上杨紫已经有了《香蜜沉沉烬如霜》、《亲爱的，热爱的》这样的爆款剧的国民度；再加上两人颜值上吸的路人粉，这部剧的受众面真的非常广。对于两位演员，显然是一度被看好的。19年末北京卫视办春晚邀请的代言人是肖战和杨紫，也是侧面证明其实别的平台与投资方也是觉得杨紫、肖战合作非常不错。而虽然等了一年《余生，请多指教》还是没播，但是今年东方卫视跨年晚会上主办方也请了肖战和杨紫。在看了杨紫的新年愿望之后主持人来了一句“好，看完杨紫的必须要来看一下肖战的”，这位主持人刚主持完星光大赏，很明显是知道肖战、杨紫有合作剧《余生，请多指教》的。而东方卫视跨年晚会其实不仅请了肖战、杨紫等参与合唱的嘉宾，也请了任嘉伦、黄景瑜、迪丽热巴、黄晓明等有人气演员，但是最后合唱的时候却只安排了肖战、杨紫两位人气演员登台参与，可见也是觉得两位演员不错。舞台上杨紫穿着漂亮的裙子，和肖战一前一后合唱《明天会更好》。肖战也很帅气，衣服都是大牌超季，作为零点前压轴嘉宾，PK其他平台嘉宾，排面没有输。网传《青簪行》将要上星东方卫视，如果是真的，那么其实东方卫视跨年晚会压轴嘉宾也可以考虑请吴亦凡，然而结果却是在湖南卫视有待播剧的杨紫、肖战在东方卫视同台了。而且主持人还正常cue，也是让网友调侃《余生，请多指教》这部剧实在是备受看好呢。其实《余生，请多指教》一直有网传消息说“要播了要播了”，甚至于连具体日期都有传的明明白白，而且不止一次，然而实际上就是到现在还没播，希望2021年正常安排播出吧。你怎么看待呢？欢迎品评哦。,"芒果没播《余生》,但是不耽误肖战杨紫被北京台和番茄台轮番看好",https://baijiahao.baidu.com/s?id=1687887226156021873&wfr=spider&for=pc
百家号,2021-01-04,早在不久前，《奇妙之城》已经官宣1月5日在优酷独播，从官方发布的宣传画中可以看到这一季即将要探索的城市有克拉玛依、贵阳、青岛、西安、厦门、重庆，还配上文案“世界上有趣的灵魂都在这里”。这一季邀请的嘉宾都是这几座城市土生土长的本地人，克拉玛依的是许魏洲，贵阳的是周深，青岛的是王晓晨，西安的是白宇，厦门是吴磊，但迟迟没有公开重庆的推广人是谁。根据官方给出的信息，结合去年元旦肖战回了一趟家乡，还有肖战在某短视频平台的信息是有趣的灵魂，网友猜测这个人便是肖战。3日，官方正式官宣肖战加盟《奇妙之城》，还放出了预告。预告中，肖战穿着红色马甲坐着小木椅子坐在路边，与几位大叔闲聊，此刻的他完全没有明星的架势，在这些老乡面前就是一个乖巧的晚辈。他用重庆话跟老乡们聊天，他说到自己的父亲，从来不会说外话，不会向他表达自己爱他，想他，父亲只会用行动来证明。说着一口地道的重庆家乡话软糯可亲，和乡亲们闲聊的肖战满是人间烟火气息，感觉并不是那么遥远，他真切的情感让人觉得亲近。在《燃烧吧少年》中，肖战父母曾经来到过节目，母亲大方地说自己很想肖战，想要抱抱他，亲亲他。肖战平时出现在镜头前也经常提起自己的妈妈，语气有些依赖和撒娇，可见这对母子平时会将自己的感情表达出来，母子关系非常亲密。不同于母亲爱的表达，父亲的爱总是比较深沉，出现在节目中的肖爸爸很温和，言语不多，就像肖战说的父亲从来不会说类似爱的话，只会用行动证明。肖战回到家乡，重拾过往，带我们一起领略重庆风光。那些他提到过的、没有提到的地方，都由他亲自带着我们去探索。肖战对家乡有着非常深厚的感情，总是能从他的言语中自动脑补他提到的景点的特色，如果不是对那里极其热爱和细心观察，无法让人感同身受，如身临其境。那一次回重庆，肖战现身吃面的面馆因为肖战的原因更加火爆了，重庆工商大学也是喜欢他的人必须打卡的地方，肖战在《奇妙之城》也将会带大家去看重庆不一样的风光。目前肖战还有《余生请多指教》、《斗罗大陆》和《王牌部队》三部作品未播出，《王牌部队》为建党一百周年献礼剧目已经确定于今年央视播出，其他两部尚未定档。目前肖战也需要作品来证明自己，给他时间，相信他一定会让自己的实力配得上甚至是超越自己的流量！拭目以待吧！,"肖战加盟《奇妙之城》,坐路边与人闲聊满是人间烟火气息",https://baijiahao.baidu.com/s?id=1687884821103874163&wfr=spider&for=pc
百家号,2021-01-04,好，xxx-1。是你的生日，祝你生日快乐，一切顺顺利利！展展，我第一次陪你过的生日，也许对于那些喜欢你曾经陪伴过在你身边的人来说，我错过了太多。幸运的是，只是想你之前，你有一个未来我可以陪伴！肖战，回顾近几个月一路陪伴你的日子，我从你身上看到的是一位坚强、勤奋、积极向上的肖战，他的一言一行感动了无数观众。用自己的执着和爱，将梦想变为现实肖战。拥抱阳光未来充满希望，用温暖照亮世界的肖战。肖战，你带给无数喜欢你人的精神力量，影响着他们对工作和生活的态度，影响着他们未来追求梦想的意义。你带给我们的不是“偶像”的简单表达式。是你的生日，谢谢你肖爸爸肖妈妈把你带到每个人身边，把你养得这么好。肖战，谢谢你那么努力的工作，让我们看到了这样一个温暖美丽的你。在这个特殊的日子，肖战，千言万语不能告诉你关于祝福。战争，祝你生日快乐，一切顺利！肖战，君安，你所有的祈祷都成真了！,"肖战,生日快乐,谢谢你这么努力的工作",https://baijiahao.baidu.com/s?id=1687885093479454865&wfr=spider&for=pc
百家号,2021-01-04,欢迎来到清欢文字，本篇文章主题:肖战粉丝总结2020年意义深刻的9组数字，哪一个令你动容了呢？希望大家喜欢。近日，肖战终于回归正常宣发营业，粉丝们纷纷总结过往，一位粉丝罗列了九组对于非常喜欢肖战的人而言意义重大的九组数字。“619815.50元”，是肖战被铺天盖地的网络舆论诋毁“假捐款”后肖战工作室晒晒的肖战为疫情匿名捐款的金额。那会肖战粉丝许多哭的可伤心了，感慨娱乐圈恶意太大，逼的一个本来想低调做事的人后来不得不对大众公开，逼的一个纯粹的人明白作为娱乐圈当红顶流艺人捐款必须要实名公开。也许在许多普通人心里还想着“善欲人知不是真善”，然而在娱乐圈做了善事不公开，会被诋毁谩骂的很惨。记得之前造谣他假捐款买通稿的金额也不过是二十万和四十万，却没有想到实际上他捐的比被造谣的金额还大。肖战是个善良的人，也是个一步一步走的很稳的艺人。“9810万元”，是肖战粉丝公益金额。只算唯粉，不算cp粉及其他。“在困境中释放善意”，她们是听进了肖战说的话的。“1.4亿元”，《光点》销售额。打破华语歌坛单曲销售记录的存在，凝聚的是粉丝的爱意，体现的是肖战粉丝的体量及经济实力。“10个月”，“227”迄今影响肖战正常营业已经十个月了。这期间肖战、肖战粉丝及所有和肖战沾边的人被黑子骂或狙。当然，现在依然有，但是影响力已经没有那么大了。“156个”，全年肖战黑热搜总计数量，这个真的是能瞬间让粉丝安静了。骂就骂吧，还挂在热搜上骂，太难以回首了。“122天”，是《王牌部队》拍摄时间。《王牌部队》这部剧对于肖战粉丝就像一颗“定心丸”，因为这是将会上星央视的剧，这部剧的存在就证明肖战没有被主流抛弃，并且他的资源依然不差。“8秒”，是星光大赏肖战登台粉丝迅速自发联动亮起灯牌让肖战在闭眼之后再睁眼看到一片红海的用时。是爱的奔赴。“20秒”，是星光大赏肖战在舞台上为红海动容的时间，眸子里隐隐有泪花。粉丝觉得终于可以略微正向的表达了自己的爱并且让肖战动容，很难忘。“31国”，肖战多次登上全球各国推特趋势。泰国、韩国、缅甸、越南、孟加拉国、新加坡、马来西亚、菲律宾、印度尼西亚、日本、美国、英国、加拿大、墨西哥、印度、智利、阿联酋、秘鲁、意大利、俄罗斯、阿根廷、波兰、波多黎各、土耳其、澳大利亚、沙特阿拉伯、巴拉圭、比利、萨尔瓦多、巴基斯坦，以及，世趋。2020年不容易，但好在已经携手度过且不曾走散，那么，2021年，且行且珍重吧。你怎么看待呢？欢迎品评哦。,"2020年对爱肖战的人意义深刻的9组数字,哪一个令你动容了呢?",https://baijiahao.baidu.com/s?id=1687879205827437772&wfr=spider&for=pc
百家号,2021-01-04,21年是一个崭新的开始，肖战在经历了20年的大起大落后，他的事业也终于再次回归正途！全面复工后的肖战又出现在了电视的荧幕上，在东方卫视跨年的演唱会上，肖战的舞台歌曲《野子》在24小时之类播放次数破千万，以最完美的状态迎接到来的21年！近日，肖战官宣加盟《奇妙之城》，好山好水，美食美景，重庆，一座来了就不想走的城市。肖战作为重庆本地人，加盟这一节目，为这一节目以及重庆这一城市引来了巨大的流量，许多粉丝都表示想要去吃一下重庆的美食，并表示自己在有生之年一定要去一趟重庆！肖战作为一名土生土长的重庆人，一直都是当地人的骄傲，而他也一直在用自己的影响力默默影响着这个城市。《奇妙之城》可以说是为肖战量身定做的节目了，就连重庆市文化旅游委官方都亲自出面来帮他宣传！而说起重庆，就一定少不了的就是重庆小面以及重庆火锅了，如果来重庆这两样都没有吃过的话那一定是一个遗憾。肖战的名人效应真的很夸张，在此前录制《奇妙之城》的时候，肖战在一家面馆吃面的消息不胫而走，许多闻风而来的粉丝纷纷留在这家面馆驻足，甚至一度让其成为了网红店！因此，许多重庆的本地人都表示，就是因为肖战去吃了一碗面，他把我们的面都吃贵了。本以为是重庆人对肖战的埋怨，没想到后面的话才是重点！重庆的一位司机师傅说，虽然肖战把我们的面吃贵了，但是他却是我们重庆人的骄傲！而肖战也的确是重庆人的骄傲，他一直在用自己的言行与影响力去帮助着这个美丽的城市！说起重庆的火锅，许多粉丝都恨不得能够亲自体验一番，但是却因为各种原因不能如愿以偿！好在，有着肖战代言的开小灶，粉丝们也再次表现出了强大的购买力，肖战代言的开小灶于2日12点开售，上线仅仅一天的时间自热米饭全线售罄，共16万套，火锅套装32万份也全部售罄！销售总额突破4500万！也许，粉丝们是想把对重庆火锅的爱与期待转化到开小灶上去吧，这也未尝不是一个好办法！许多人因为肖战而与重庆结缘，而重庆也因肖战也变得更为人知，肖战不愧是重庆的骄傲！,肖战把重庆的面吃贵了?是重庆人的骄傲!重庆本地人太会夸了吧!,https://baijiahao.baidu.com/s?id=1687880186142314701&wfr=spider&for=pc
百家号,2021-01-03,如今娱乐圈中的当红小花和小鲜肉几乎都是百里挑一的校花和校草，所以明星们的颜值无论是放在古代还是现代也都相当能打，因此近期就有节目组为了吸睛，将明星们都扮成了古装造型，从而引发了一大波的热议，不得不说，乔欣和林允的祝英台扮相，确实让很多粉丝都不禁感慨，尽管都很漂亮，但自己简直都快要认不出了。虽然很多观众都感慨两人的妆容太浓，看起来都不像自己了，但也有粉丝表示，若真的由她们两人来出演祝英台，估计收视率也会暴增，而与此同时，当王一博的京剧武生扮相被曝光之后，也迅速引起了很多粉丝的热议。乔欣林允版祝英台造型雷人，王一博武生京剧脸谱帅翻，肖战或更帅。其实，王一博和肖战自出演了《陈情令》以来就一直都有着超高的话题度，因此，在看到王一博的京剧脸谱之后，也有很多肖战的粉丝表示，若是肖战扮演起京剧中的武生来，一定也会迷倒万千少女的芳心。,"乔欣林允版祝英台造型雷人,王一博武生京剧脸谱帅翻,肖战或更帅",https://baijiahao.baidu.com/s?id=1687880451874988348&wfr=spider&for=pc
百家号,2021-01-03,小编不得不给肖战的电视剧《余生请多指教》剧粉们泼冷水了。近期作为出品方的湖南卫视和腾讯视频早已排满档期，《余生》开播的正常之路又被堵上。按照电视剧定档开播的正常程序本月见《余生请多指教》上演无戏了。1月10日湖南卫视上演《江山如此多娇》，腾讯视频也有很多待播剧等待定档。之前网上传言湖南卫视与腾讯视频曾在《余生请多指教》开播节点上存在过争议，没有达成一致意见导致该剧没能上演。如今作为该剧的两大出品方各自排满档期，不见《余生请多指教》任何消息。难道肖战和杨紫主演的《余生请多指教》就这样一直被耗下去吗？小编想说的是演员都要变老了，拍摄的剧至今还没有播出，这是在等待什么呢？到底是什么缘故一直不能让该剧上映呢？其中的缘由外界就不得而知，观众只是希望《余生》赶紧上映，希望两大出品方达成一致意见。从目前来看双方都是各干各的，没有播该剧任何意向。不过有网友指出鉴于《狼殿下》开播方式，提出看法，《余生》要开播只能是空降全集上映，独家上映，一家退出。如今肖战的影响力可想而知，哪一方可能都不想退出，双方又没有相同时间节点播放《余生》。《余生》或许真要用余生来等待了，现在只能是几期望于双方共同协商播出，也希望再一次全集上映，不然又是遥遥无期的漫长等待了。本期话题，你认为《余生》会以什么方式开播呢？欢迎留言讨论。,湖南卫视档期排满 肖战《余生》上映无望 空降全集或成唯一选择,https://baijiahao.baidu.com/s?id=1687877752350884737&wfr=spider&for=pc
